1.855213046073913574e-01,1.082893386483192444e-01,7.702888548374176025e-02,6.983850151300430298e-02,1.222173720598220825e-01,1.270187646150588989e-01,3.222057223320007324e-01,2.896940410137176514e-01,2.291000000000000000e+03
2.020004242658615112e-01,1.227705925703048706e-01,8.563698828220367432e-02,7.464455068111419678e-02,1.228278055787086487e-01,1.228278055787086487e-01,2.842459976673126221e-01,2.717613279819488525e-01,2.532000000000000000e+03
1.460623890161514282e-01,9.514056891202926636e-02,8.106459677219390869e-02,7.196710258722305298e-02,1.072652488946914673e-01,1.165181621909141541e-01,3.271662592887878418e-01,2.761290669441223145e-01,2.918000000000000000e+03
1.414720267057418823e-01,8.824621886014938354e-02,7.073876261711120605e-02,1.077586188912391663e-01,1.433189660310745239e-01,1.627155244350433350e-01,3.602359294891357422e-01,3.882802724838256836e-01,1.856000000000000000e+03
1.370876431465148926e-01,9.313927590847015381e-02,7.838211208581924438e-02,9.938715398311614990e-02,1.281641423702239990e-01,1.446842551231384277e-01,3.448111414909362793e-01,3.064906299114227295e-01,3.753000000000000000e+03
1.685923635959625244e-01,1.071262881159782410e-01,7.466386258602142334e-02,9.144867211580276489e-02,1.455264836549758911e-01,1.468454599380493164e-01,3.432131707668304443e-01,3.008830547332763672e-01,4.549000000000000000e+03
2.627922594547271729e-01,1.776038557291030884e-01,1.051123738288879395e-01,2.411399409174919128e-02,4.713189601898193359e-02,7.088052481412887573e-02,1.596006453037261963e-01,1.620957702398300171e-01,2.737000000000000000e+03
1.646521836519241333e-01,1.179423034191131592e-01,7.742162048816680908e-02,9.475950896739959717e-02,1.112706363201141357e-01,1.277817636728286743e-01,3.322897553443908691e-01,3.110531270503997803e-01,1.393000000000000000e+03
1.393337696790695190e-01,9.276522696018218994e-02,7.532908767461776733e-02,9.529661387205123901e-02,1.251256912946701050e-01,1.323874443769454956e-01,3.395978510379791260e-01,2.612338364124298096e-01,8.951000000000000000e+03
1.870606243610382080e-01,1.178551912307739258e-01,8.072336763143539429e-02,8.283106237649917603e-02,1.279490292072296143e-01,1.313931494951248169e-01,3.059490323066711426e-01,2.619638442993164062e-01,5.807000000000000000e+03
1.612024158239364624e-01,9.478964656591415405e-02,7.740677893161773682e-02,7.659157365560531616e-02,1.236043125391006470e-01,1.292850077152252197e-01,3.345090746879577637e-01,2.640111744403839111e-01,5.105000000000000000e+03
1.659345328807830811e-01,1.199870482087135315e-01,6.531304121017456055e-02,7.424812018871307373e-02,1.306390911340713501e-01,1.372180432081222534e-01,3.177330791950225830e-01,2.709203362464904785e-01,1.064000000000000000e+03
1.481683999300003052e-01,9.683142602443695068e-02,7.642082870006561279e-02,7.948918640613555908e-02,1.148032322525978088e-01,1.256189793348312378e-01,3.282977342605590820e-01,2.433266490697860718e-01,7.674000000000000000e+03
2.155241519212722778e-01,1.691410392522811890e-01,1.222188994288444519e-01,2.781390771269798279e-02,3.391695767641067505e-02,3.871935978531837463e-02,1.050436347723007202e-01,1.790989339351654053e-01,9.995000000000000000e+03
1.518711894750595093e-01,9.822399914264678955e-02,8.090575784444808960e-02,8.172286301851272583e-02,1.262335479259490967e-01,1.340460479259490967e-01,3.322204947471618652e-01,2.511904835700988770e-01,9.728000000000000000e+03
2.502364814281463623e-01,1.612164229154586792e-01,9.318098425865173340e-02,2.811423502862453461e-02,6.556283682584762573e-02,7.445272058248519897e-02,1.954000145196914673e-01,1.579480469226837158e-01,8.999000000000000000e+03
